City,Temperature,Humidity,Pressure,Wind_Speed,Cloud_Cover,Weather,Rainfall,Year,Month,Day,Hour,DayOfWeek,Season
45,20.5,64,979.8,40.68,32,0,0.0,2018,2,22,4,4,3
7,20.9,87,909.2,68.76,90,1,0.0,2018,7,18,0,6,0
1,27.0,57,1014.5,19.8,0,0,0.0,2009,1,13,11,5,3
3,27.8,30,976.0,14.4,0,0,0.0,2007,11,26,16,1,1
33,27.6,37,949.2,2.52,0,0,0.0,2024,3,26,8,5,2
3,25.3,33,971.6,5.4,3,0,0.0,2011,1,2,15,3,3
10,24.9,36,989.8,39.24,0,0,0.0,2020,2,23,18,3,3
39,23.4,88,940.0,79.2,100,2,0.1,2024,6,26,8,6,0
31,19.5,95,926.5,58.68,100,2,0.1,2012,6,19,6,5,0
5,25.9,74,940.0,56.88,100,1,0.0,2007,7,17,9,5,0
12,28.7,41,984.6,10.08,0,0,0.0,2002,3,22,10,0,2
1,28.9,82,994.5,51.84,100,1,0.0,2024,7,4,22,4,0
3,30.0,31,976.5,17.64,25,0,0.0,2011,2,27,12,3,3
45,27.6,74,971.5,31.68,98,2,0.9,2002,8,6,16,5,0
22,29.8,54,971.3,72.0,99,1,0.0,1996,6,22,1,2,0
43,27.1,87,1007.7,37.8,100,2,0.5,2016,6,29,12,6,0
38,32.0,45,999.0,55.8,0,0,0.0,2019,4,20,13,2,2
9,27.6,89,1000.0,24.12,90,1,0.0,2023,7,4,0,5,0
10,35.8,27,979.7,73.8,0,0,0.0,1997,9,28,15,3,1
9,27.5,82,999.9,61.56,69,1,0.0,2006,7,8,23,2,0
26,24.1,93,1008.4,23.76,100,1,0.0,2023,3,21,0,5,2
22,20.1,68,978.1,41.04,2,0,0.0,1996,11,6,7,6,1
39,16.8,75,945.2,15.84,0,0,0.0,2018,1,7,6,3,3
4,16.9,72,1011.8,41.04,0,0,0.0,2025,11,14,7,0,1
10,8.1,38,987.6,16.92,0,0,0.0,2024,3,4,5,1,2
24,27.5,86,1009.2,20.16,100,1,0.0,2025,10,9,18,4,1
45,31.2,37,982.4,7.56,0,0,0.0,2021,1,24,13,3,3
6,38.2,25,976.5,75.96,0,0,0.0,2016,5,19,22,4,2
4,28.0,76,1003.7,32.76,71,2,0.4,2019,10,27,16,3,1
28,28.4,72,1010.8,52.92,92,2,0.2,2005,9,18,14,3,1
18,26.1,28,966.3,21.24,0,0,0.0,2024,11,28,14,4,1
30,23.1,69,1010.8,12.96,0,0,0.0,2018,2,24,7,2,3
23,18.6,73,997.4,31.32,0,0,0.0,2006,1,24,4,5,3
20,21.7,62,1006.2,33.12,0,0,0.0,1999,2,17,22,6,3
12,21.9,53,985.0,64.08,96,1,0.0,2005,2,14,15,1,3
35,30.6,41,968.6,23.04,65,1,0.0,2002,10,22,11,5,1
15,22.7,90,939.3,32.4,95,1,0.0,2002,5,27,5,1,2
6,35.9,46,976.3,41.04,99,1,0.0,2015,7,21,16,5,0
44,27.6,78,944.0,44.64,79,2,0.1,2009,8,26,12,6,0
40,34.2,23,954.4,33.12,53,0,0.0,2014,5,15,21,4,2
33,29.8,26,947.1,30.96,39,0,0.0,2010,2,16,15,5,3
39,22.9,73,946.3,27.36,24,0,0.0,2012,2,11,1,2,3
42,25.9,86,1010.0,28.08,99,1,0.0,2020,3,26,23,4,2
22,23.0,73,981.3,24.48,1,0,0.0,2002,3,11,6,1,2
1,33.3,34,1007.9,4.68,0,0,0.0,2023,10,25,13,6,1
28,24.1,94,1008.8,7.92,100,2,1.5,1996,6,22,7,2,0
2,28.4,70,947.4,76.32,100,1,0.0,2021,7,19,10,1,0
21,20.9,92,960.4,16.92,11,0,0.0,2009,10,17,6,2,1
31,31.1,23,929.4,33.84,46,0,0.0,2005,2,25,18,0,3
37,26.6,84,990.4,42.12,65,1,0.0,2011,7,5,1,5,0
31,27.9,62,930.2,43.92,47,0,0.0,1998,4,15,21,6,2
2,15.7,39,957.8,27.36,0,0,0.0,2000,2,7,19,1,3
2,25.3,27,958.6,31.32,34,0,0.0,2002,11,6,18,6,1
42,26.1,87,1007.3,21.96,98,1,0.0,2015,6,3,7,6,0
45,34.1,36,976.0,42.48,98,1,0.0,2008,3,21,15,0,2
2,22.8,32,963.4,31.32,100,1,0.0,1998,12,16,11,6,3
2,16.1,34,958.1,34.2,0,0,0.0,2006,11,26,20,3,1
37,25.0,96,988.9,41.76,85,1,0.0,2019,8,29,5,4,0
29,24.4,92,1006.3,30.24,100,2,1.3,2001,7,23,0,1,0
15,19.0,98,940.3,28.44,100,1,0.0,2001,1,1,6,1,3
44,28.2,61,938.9,61.2,84,1,0.0,2012,6,25,1,1,0
41,31.2,53,1006.9,27.36,0,0,0.0,2019,11,11,16,1,1
39,21.6,93,943.9,52.2,99,1,0.0,2001,7,12,7,4,0
42,24.7,88,1008.5,55.08,100,1,0.0,1996,8,16,21,0,0
38,26.2,58,1005.2,35.28,0,0,0.0,2003,11,11,8,5,1
38,25.4,90,996.6,42.48,100,2,0.6,2003,7,8,16,5,0
7,18.3,80,915.9,72.72,61,1,0.0,2012,12,17,8,1,3
24,26.0,89,1010.4,49.68,89,1,0.0,2018,8,30,10,4,0
37,26.5,38,1002.3,45.0,32,0,0.0,2014,12,6,10,2,3
45,19.7,67,979.3,9.0,95,1,0.0,2000,11,29,3,6,1
33,28.0,22,947.1,15.84,0,0,0.0,2002,3,23,9,2,2
6,28.0,86,979.4,28.8,100,3,12.5,2019,8,28,14,6,0
44,9.1,58,953.1,24.84,0,0,0.0,2012,1,11,0,6,3
35,28.6,49,968.5,19.44,92,1,0.0,2002,2,8,12,0,3
17,18.2,93,892.8,9.0,31,0,0.0,1996,4,1,3,1,2
45,19.8,83,984.5,20.88,0,0,0.0,2023,12,31,23,3,3
12,22.1,58,984.0,11.16,91,1,0.0,2009,3,20,21,0,2
4,28.7,68,999.5,52.2,100,1,0.0,2002,8,19,11,1,0
6,35.5,21,988.6,10.44,0,0,0.0,2000,10,25,14,6,1
13,24.5,85,930.3,8.64,89,1,0.0,2018,9,30,20,3,1
9,29.4,64,1007.0,36.72,12,0,0.0,2000,10,6,8,0,1
35,26.4,70,966.5,38.88,63,1,0.0,2003,3,15,21,2,2
23,27.1,83,984.7,49.32,100,2,2.5,2024,7,26,18,0,0
0,33.1,42,971.3,43.2,55,0,0.0,2001,5,25,23,0,2
25,24.8,28,950.7,32.76,0,0,0.0,2000,12,10,19,3,3
38,31.2,26,1001.7,30.96,0,0,0.0,2007,11,17,13,2,1
46,17.9,100,926.5,17.28,100,1,0.0,2014,12,12,5,0,3
12,20.2,51,989.5,35.28,0,0,0.0,2007,12,24,10,1,3
18,26.9,66,954.5,48.24,5,0,0.0,2000,8,6,0,3,0
35,16.9,61,969.4,10.44,59,0,0.0,2003,12,6,2,2,3
17,19.7,99,896.8,36.0,3,0,0.0,2023,5,20,4,2,2
19,37.1,27,976.3,97.56,2,0,0.0,2006,6,16,18,0,0
32,10.4,63,978.0,22.32,0,0,0.0,2012,1,15,2,3,3
30,20.2,90,1011.4,34.56,11,0,0.0,2000,2,7,2,1,3
1,30.1,48,1000.1,15.48,0,0,0.0,2017,10,15,20,3,1
34,28.9,73,975.0,19.44,5,0,0.0,2001,6,5,21,5,0
0,33.5,39,980.4,28.44,42,0,0.0,2015,10,15,14,4,1
44,23.9,97,940.1,32.04,100,1,0.0,2010,9,4,2,2,1
41,26.0,91,1000.9,69.84,100,2,0.1,2008,8,1,21,0,0
35,27.8,31,968.5,90.0,2,0,0.0,2024,2,19,20,1,3
22,23.9,90,972.3,37.8,100,2,0.4,2001,8,8,6,6,0
22,24.7,87,975.0,32.4,96,1,0.0,2002,9,4,0,6,1
22,40.3,24,975.8,21.24,38,0,0.0,2024,4,18,13,4,2
9,28.4,74,996.4,45.72,100,1,0.0,2001,6,8,3,0,0
36,22.6,99,946.5,11.16,99,2,0.2,2009,9,23,1,6,1
24,28.0,83,1011.3,18.36,7,0,0.0,2020,4,16,8,4,2
41,18.1,93,1006.5,12.96,0,0,0.0,2000,3,6,5,1,2
24,24.3,94,1008.6,12.6,19,0,0.0,2014,11,18,3,5,1
46,16.7,61,926.4,20.52,14,0,0.0,2015,2,24,4,5,3
3,11.3,54,975.5,27.72,0,0,0.0,1997,2,13,7,4,3
25,20.9,91,950.6,27.36,2,0,0.0,2005,1,1,0,2,3
38,28.9,79,999.4,32.04,17,0,0.0,2015,5,9,21,2,2
32,14.1,65,978.2,28.8,0,0,0.0,1999,12,16,1,4,3
43,31.6,27,1007.1,21.6,47,0,0.0,2000,12,16,16,2,3
37,32.0,21,997.0,36.0,6,0,0.0,2004,11,7,13,3,1
18,36.8,9,955.5,63.36,0,0,0.0,2012,4,29,14,3,2
1,28.4,67,995.7,45.0,0,0,0.0,2021,5,15,6,2,2
1,26.2,95,993.2,46.8,100,2,0.4,2024,8,2,19,0,0
40,23.2,19,962.8,62.64,0,0,0.0,2004,2,6,9,0,3
15,23.7,88,939.8,23.4,66,1,0.0,2002,4,14,3,3,2
42,25.3,90,1009.9,57.96,30,0,0.0,1996,7,1,22,1,0
33,28.9,43,948.4,8.64,30,0,0.0,2020,11,1,13,3,1
13,20.5,94,927.3,25.92,100,1,0.0,2016,8,26,4,0,0
31,20.6,89,926.2,46.8,55,0,0.0,1999,7,3,0,2,0
30,24.7,89,1008.0,5.76,0,0,0.0,2012,4,1,3,3,2
13,20.4,98,924.5,47.88,100,1,0.0,2003,7,5,5,2,0
0,24.6,36,978.7,39.24,2,0,0.0,2018,3,3,6,2,2
20,32.3,48,994.7,75.24,0,0,0.0,2007,5,15,17,5,2
42,29.9,51,1008.2,14.76,75,1,0.0,2013,2,11,12,1,3
32,38.7,24,963.0,59.04,57,0,0.0,2014,6,9,20,1,0
9,36.5,37,998.7,112.32,19,0,0.0,2019,4,30,16,5,2
31,21.8,95,927.4,45.72,100,1,0.0,2019,6,17,3,1,0
38,25.1,87,993.8,91.44,100,2,0.9,2022,8,10,9,6,0
32,20.4,54,979.7,28.44,8,0,0.0,2016,1,9,21,2,3
25,25.1,85,945.6,46.8,44,0,0.0,1998,5,18,23,1,2
18,31.0,50,961.0,27.36,8,0,0.0,1997,9,28,11,3,1
23,25.9,86,988.9,40.68,100,2,0.4,2011,8,3,9,6,0
27,41.5,12,969.5,35.28,2,0,0.0,2010,6,11,18,0,0
29,24.4,94,1007.3,26.64,100,2,0.2,2008,9,8,21,1,1
0,35.0,27,972.3,37.44,56,0,0.0,1996,6,5,1,6,0
3,41.8,12,965.1,40.32,5,0,0.0,1997,5,14,16,6,2
3,25.0,42,971.4,45.0,1,0,0.0,2020,4,3,6,0,2
24,30.2,71,1005.3,31.68,100,1,0.0,2023,5,6,15,2,2
7,20.0,95,912.1,17.64,98,2,0.4,2021,4,15,5,4,2
36,26.6,37,950.5,41.76,1,0,0.0,2019,1,23,14,6,3
31,16.9,95,929.1,24.12,99,1,0.0,2006,1,13,7,0,3
8,24.3,39,1010.2,28.44,3,0,0.0,2010,2,3,21,6,3
3,28.1,67,974.3,21.24,23,0,0.0,2015,10,16,19,0,1
31,21.4,86,932.9,22.68,31,0,0.0,2007,12,21,21,0,3
7,27.4,53,912.9,64.08,98,1,0.0,1999,6,2,12,6,0
30,32.2,66,1004.1,67.68,14,0,0.0,1998,5,17,16,3,2
10,14.5,83,984.8,36.72,1,0,0.0,1998,3,5,2,4,2
9,32.0,49,1002.3,31.68,0,0,0.0,2024,5,18,1,2,2
20,25.5,73,999.9,14.04,74,1,0.0,2012,10,8,3,1,1
22,24.1,86,972.8,57.96,81,1,0.0,2013,10,13,6,3,1
42,25.8,89,1009.6,19.44,100,1,0.0,2023,12,2,8,2,3
14,15.2,61,994.3,20.88,0,0,0.0,1999,12,15,20,6,3
38,25.9,89,995.4,100.8,100,2,1.8,2023,10,1,15,3,1
39,22.6,89,943.1,43.2,99,1,0.0,2003,10,7,20,5,1
16,33.0,23,951.6,16.92,5,0,0.0,1997,5,31,20,2,2
37,19.8,51,1000.5,30.96,77,1,0.0,1997,12,27,20,2,3
7,23.1,81,908.6,47.88,100,2,1.5,2005,7,20,17,6,0
26,25.8,89,1009.2,22.68,87,1,0.0,2014,3,30,7,3,2
45,32.6,55,977.0,21.96,15,0,0.0,2006,9,8,14,0,1
14,6.8,61,996.3,18.72,0,0,0.0,2012,2,10,8,0,3
38,29.2,68,1001.0,46.08,67,1,0.0,2015,5,27,21,6,2
4,27.5,68,1000.8,51.48,0,0,0.0,1996,5,10,2,0,2
22,36.0,17,980.2,39.6,77,1,0.0,2002,3,18,15,1,2
15,29.6,47,943.6,34.92,15,0,0.0,2013,12,1,13,3,3
25,30.6,56,948.7,44.28,9,0,0.0,2014,5,27,10,5,2
3,33.8,28,962.3,36.0,2,0,0.0,1999,5,14,20,0,2
7,20.5,92,907.7,72.72,100,1,0.0,2014,7,14,1,1,0
0,31.0,40,975.5,74.88,0,0,0.0,2025,4,29,23,5,2
21,23.2,47,962.9,27.36,43,0,0.0,1996,1,9,21,5,3
37,39.9,15,991.4,47.88,0,0,0.0,2000,5,2,16,5,2
15,20.8,97,938.5,75.96,100,2,0.1,1996,10,4,5,0,1
9,17.7,41,1008.6,48.24,60,1,0.0,2008,1,23,1,6,3
6,17.7,77,989.6,36.72,14,0,0.0,2006,12,26,2,5,3
3,27.1,57,964.1,18.36,31,0,0.0,2024,5,22,4,6,2
3,26.8,81,966.1,43.92,93,1,0.0,1996,9,15,9,3,1
28,24.1,93,1008.4,15.84,100,2,1.6,2004,7,16,22,0,0
46,20.3,98,925.3,34.92,99,1,0.0,2009,9,29,7,5,1
15,26.7,58,945.9,63.0,91,1,0.0,2006,10,27,10,0,1
5,22.2,90,938.8,42.12,100,1,0.0,2010,9,4,3,2,1
15,20.0,84,941.2,45.36,16,0,0.0,1996,11,22,5,0,1
34,21.9,93,984.8,11.16,0,0,0.0,1998,10,7,4,6,1
2,23.9,46,957.7,28.44,54,0,0.0,2020,3,23,22,1,2
16,17.8,74,955.4,26.64,38,0,0.0,2002,10,31,5,4,1
7,19.7,94,910.9,18.36,78,1,0.0,2008,4,3,3,4,2
3,27.9,77,964.6,60.84,55,2,0.1,1996,9,17,14,5,1
32,29.8,46,974.2,27.72,40,0,0.0,1999,10,20,15,6,1
2,27.2,61,946.4,54.0,3,0,0.0,2004,7,15,2,4,0
38,30.2,74,994.5,34.2,98,2,1.0,2010,6,11,13,0,0
18,32.0,51,952.9,63.0,20,0,0.0,2014,7,13,7,3,0
4,32.4,26,1005.5,20.16,0,0,0.0,2000,4,19,9,6,2
27,28.3,35,979.6,35.28,60,1,0.0,2018,4,9,21,1,2
29,28.8,68,1007.2,28.44,83,1,0.0,2012,9,21,12,0,1
38,28.2,78,1000.1,13.32,67,1,0.0,2005,5,21,8,2,2
16,21.0,89,956.3,19.08,21,0,0.0,2015,3,7,4,2,2
32,22.1,44,977.5,29.52,0,0,0.0,2013,11,26,8,5,1
34,23.4,41,992.6,10.08,1,0,0.0,2025,2,17,10,1,3
43,24.8,90,1008.7,13.68,99,1,0.0,2006,7,24,3,1,0
30,34.3,52,1005.4,28.08,51,0,0.0,2024,5,16,18,4,2
14,8.8,93,995.2,18.36,0,0,0.0,2016,1,28,7,4,3
6,17.8,57,996.2,44.64,0,0,0.0,2013,11,29,8,0,1
21,26.0,70,957.3,29.16,100,1,0.0,2002,9,23,23,1,1
20,27.9,77,998.1,60.84,59,2,0.3,2003,8,16,11,2,0
34,17.5,95,986.0,41.76,1,0,0.0,2015,3,31,5,5,2
4,38.5,30,996.6,43.2,36,0,0.0,2007,6,1,18,0,0
11,18.7,97,898.0,20.88,66,1,0.0,2014,10,20,5,1,1
29,24.1,94,1007.2,25.56,97,2,0.2,2015,7,31,3,0,0
33,32.2,24,948.6,21.96,0,0,0.0,1996,2,28,13,6,3
18,22.8,21,968.2,46.8,0,0,0.0,2010,2,17,13,6,3
21,28.8,64,956.5,75.96,47,0,0.0,2014,9,5,13,0,1
27,10.9,68,987.7,28.08,0,0,0.0,2017,1,14,23,2,3
28,26.9,88,1005.4,8.28,67,1,0.0,2008,4,21,2,1,2
36,25.5,75,945.0,69.12,100,2,0.2,2001,7,21,12,2,0
16,30.0,43,953.5,19.44,7,0,0.0,2017,4,4,19,5,2
34,31.0,53,975.0,21.6,2,0,0.0,2023,6,10,23,2,0
10,32.5,56,971.1,111.24,100,1,0.0,2001,7,15,15,3,0
27,24.0,32,981.2,25.56,3,0,0.0,2011,4,10,3,3,2
44,35.9,33,941.1,57.24,26,0,0.0,2016,5,30,16,1,2
27,36.5,23,970.9,49.32,0,0,0.0,2003,6,4,23,6,0
10,31.4,61,970.6,64.44,37,0,0.0,2011,7,15,1,0,0
25,21.8,62,945.5,30.6,56,0,0.0,2013,3,22,3,0,2
46,36.7,25,925.9,12.96,98,1,0.0,2024,4,12,14,0,2
30,23.2,87,1008.6,24.48,0,0,0.0,2008,11,6,6,4,1
41,16.5,76,1014.2,55.8,0,0,0.0,2005,1,7,7,0,3
9,21.1,61,1008.5,41.04,0,0,0.0,2015,2,15,2,3,3
33,20.9,96,943.7,25.56,86,1,0.0,1996,9,29,5,3,1
17,19.6,86,896.8,21.6,99,1,0.0,2003,7,8,8,5,0
15,35.2,37,939.9,35.28,17,0,0.0,2009,5,17,13,3,2
3,24.0,93,962.9,76.32,100,2,2.0,2020,8,13,20,4,0
43,27.2,67,1004.5,36.0,100,1,0.0,1996,10,27,16,3,1
13,26.8,44,930.4,53.28,6,0,0.0,2011,4,6,20,6,2
5,39.3,16,941.5,25.2,20,0,0.0,2024,5,7,16,5,2
34,30.0,83,974.1,24.12,95,1,0.0,2025,6,23,7,1,0
12,21.8,52,981.8,6.48,2,0,0.0,2026,2,27,22,0,3
15,21.2,94,937.8,57.24,99,2,0.1,2001,8,12,2,3,0
13,23.2,48,930.9,34.2,0,0,0.0,2010,4,4,7,3,2
15,21.6,95,934.8,69.12,100,2,0.3,2015,6,18,4,4,0
37,24.5,81,990.8,21.6,2,0,0.0,2010,10,6,2,6,1
44,18.5,69,952.1,32.4,0,0,0.0,2019,11,17,21,3,1
46,23.6,79,924.3,46.08,96,2,0.5,2019,8,27,15,5,0
27,29.7,22,985.9,12.96,42,0,0.0,2003,11,13,13,4,1
20,27.0,93,990.2,25.92,98,1,0.0,2009,7,2,3,4,0
18,24.9,82,952.0,22.68,17,0,0.0,2003,8,20,0,6,0
30,28.2,55,1010.7,46.08,1,0,0.0,2002,2,17,17,3,3
16,23.7,87,951.5,30.96,48,0,0.0,2019,9,16,1,1,1
29,31.5,47,1008.5,9.36,85,1,0.0,2025,1,15,13,6,3
34,40.2,24,967.3,20.16,43,0,0.0,2007,6,10,20,3,0
29,24.0,91,1008.4,14.04,99,1,0.0,2005,11,29,23,5,1
35,30.2,55,967.0,10.08,89,1,0.0,2004,4,1,18,4,2
5,24.8,88,935.3,40.32,100,2,0.3,2021,9,13,17,1,1
33,27.6,42,948.3,21.24,54,0,0.0,2020,2,10,16,1,3
46,23.5,80,926.1,29.88,72,1,0.0,2000,5,13,19,2,2
35,31.0,26,967.5,24.48,11,0,0.0,2007,3,5,18,1,2
36,28.5,57,949.3,11.16,39,2,0.2,2025,10,8,13,6,1
26,24.8,92,1010.9,17.64,11,0,0.0,1998,1,23,7,0,3
26,26.8,86,1007.8,31.32,25,2,0.1,2000,5,20,21,2,2
9,25.9,88,999.5,43.2,100,1,0.0,2008,8,5,2,5,0
26,27.0,90,1006.6,10.44,100,1,0.0,1998,5,12,22,5,2
44,25.5,87,938.6,19.44,100,2,0.4,1999,6,12,1,2,0
20,29.3,50,999.2,20.88,0,0,0.0,2010,4,14,23,6,2
7,21.2,29,914.5,39.24,39,0,0.0,2008,3,7,21,0,2
36,30.0,47,948.8,24.84,44,0,0.0,2002,10,19,13,2,1
31,28.7,36,933.9,42.12,96,1,0.0,2020,2,19,11,6,3
35,33.2,49,959.8,49.68,100,1,0.0,2023,7,10,15,1,0
20,18.0,76,1006.6,46.44,0,0,0.0,2014,1,26,8,3,3
35,25.6,76,969.3,29.16,32,0,0.0,2006,10,16,20,1,1
44,28.1,68,947.5,46.44,57,2,0.1,2021,9,30,12,4,1
32,29.1,17,978.4,18.36,0,0,0.0,2025,1,19,15,3,3
0,29.2,72,979.6,50.4,100,2,0.1,1997,8,10,11,3,0
5,27.9,62,937.2,38.88,100,1,0.0,2014,7,14,14,1,0
36,32.7,16,950.1,41.4,0,0,0.0,2012,2,13,14,1,3
28,26.5,86,1007.5,21.6,83,1,0.0,2000,5,4,2,4,2
41,30.6,39,1009.7,56.16,95,1,0.0,2023,3,16,9,4,2
30,25.8,94,1008.2,21.96,15,0,0.0,2022,9,29,22,4,1
19,24.6,97,974.2,14.4,99,2,0.6,2012,8,13,2,1,0
39,23.5,81,943.7,58.32,89,2,0.1,2002,8,22,17,4,0
7,22.0,24,910.4,34.56,0,0,0.0,2014,2,8,20,2,3
44,21.5,53,947.3,29.16,0,0,0.0,2008,10,14,3,5,1
33,19.9,52,947.2,22.32,0,0,0.0,2005,2,26,4,2,3
13,26.9,23,930.3,39.24,33,0,0.0,2010,12,25,13,2,3
41,18.4,51,1016.1,25.56,0,0,0.0,2018,12,30,21,3,3
9,30.5,17,1007.1,33.48,0,0,0.0,2021,2,17,17,6,3
14,14.3,73,994.0,50.76,100,2,0.1,2019,1,20,23,3,3
5,26.5,45,947.8,21.96,0,0,0.0,2004,10,20,12,6,1
5,18.4,70,946.9,20.16,0,0,0.0,2022,10,28,0,0,1
6,19.5,21,997.9,42.84,0,0,0.0,2001,12,21,19,0,3
23,27.0,86,988.3,38.16,100,2,0.2,2021,8,17,15,5,0
38,25.1,92,999.1,23.76,96,2,0.1,2021,8,21,17,2,0
22,29.6,61,981.5,28.8,30,0,0.0,2016,10,31,14,1,1
32,27.0,82,967.9,16.56,70,1,0.0,2010,6,19,5,2,0
20,24.0,48,1002.0,36.72,22,0,0.0,2006,11,24,20,0,1
6,28.8,77,974.9,73.08,82,1,0.0,2010,7,20,3,5,0
0,20.9,77,986.0,9.0,0,0,0.0,2025,11,27,21,4,1
10,31.8,42,977.2,84.6,0,0,0.0,2008,9,5,2,0,1
32,39.8,19,964.2,42.84,7,0,0.0,1999,5,14,16,0,2
17,17.2,62,896.4,21.6,1,0,0.0,2005,2,27,2,3,3
23,29.1,65,992.9,11.16,84,1,0.0,2025,6,5,22,4,0
26,25.7,87,1005.9,11.16,100,2,0.5,1996,11,28,16,4,1
31,22.4,90,928.0,38.52,98,1,0.0,2005,7,15,22,0,0
46,20.2,99,925.9,38.52,98,1,0.0,2012,7,20,23,0,0
28,27.5,81,1013.2,2.88,57,0,0.0,2016,2,20,0,2,3
14,25.2,40,989.7,31.32,70,1,0.0,2011,4,8,20,0,2
37,23.7,45,1003.2,44.64,0,0,0.0,2022,1,16,11,3,3
0,21.5,73,981.5,11.88,2,0,0.0,2020,10,29,0,4,1
34,9.9,88,990.2,25.92,100,1,0.0,2023,12,14,4,4,3
1,28.1,33,1005.9,31.68,0,0,0.0,2001,10,23,20,5,1
31,21.9,67,933.5,41.04,11,0,0.0,2004,12,10,9,0,3
10,28.5,27,983.2,48.24,2,0,0.0,2002,9,30,0,1,1
34,40.8,24,973.3,76.68,38,0,0.0,2000,5,17,14,6,2
35,24.6,95,962.3,11.88,100,1,0.0,2025,8,7,0,4,0
15,29.3,56,939.0,41.4,95,2,0.4,2015,8,18,16,5,0
20,38.6,26,996.8,45.72,0,0,0.0,2019,5,26,12,3,2
43,24.1,86,1006.3,25.92,14,0,0.0,2021,1,17,3,3,3
34,12.0,90,991.8,14.04,0,0,0.0,2025,1,3,21,0,3
24,26.2,82,1010.2,14.4,64,1,0.0,2015,1,28,21,6,3
42,25.7,86,1006.6,72.72,100,1,0.0,2009,8,10,19,1,0
34,29.2,39,977.1,16.56,21,0,0.0,2025,5,17,5,2,2
16,28.8,34,955.2,13.32,0,0,0.0,2025,11,10,14,1,1
18,27.3,81,949.2,66.6,54,0,0.0,2010,7,26,9,1,0
33,21.1,74,945.6,23.4,1,0,0.0,2011,11,30,3,6,1
16,33.3,30,960.1,15.12,21,0,0.0,2024,2,7,13,6,3
1,14.5,43,1010.2,30.24,0,0,0.0,1997,1,21,22,5,3
42,27.2,82,1006.7,62.28,100,1,0.0,2023,7,11,15,5,0
27,27.0,81,981.6,39.24,1,0,0.0,2006,9,25,8,1,1
11,26.0,74,898.4,25.56,84,2,0.2,2009,9,17,13,4,1
24,24.9,89,1008.5,23.04,72,1,0.0,2005,12,21,5,6,3
10,23.8,33,990.5,23.04,0,0,0.0,2014,12,8,11,1,3
10,20.1,69,984.8,47.16,4,0,0.0,2014,4,20,5,3,2
34,20.0,63,988.9,23.04,10,0,0.0,2016,12,12,19,1,3
9,25.0,88,1005.8,45.36,39,0,0.0,2013,9,7,2,2,1
39,22.9,50,949.0,37.08,21,0,0.0,2024,12,31,20,5,3
15,21.1,97,940.0,15.12,100,1,0.0,2010,10,25,6,1,1
39,28.4,56,942.4,52.92,100,1,0.0,2011,11,28,14,1,1
35,18.5,69,967.0,20.16,2,0,0.0,2020,12,10,3,4,3
40,23.0,94,951.7,6.48,100,1,0.0,2022,8,4,2,4,0
26,28.7,78,1004.1,50.76,100,2,1.2,2009,5,22,14,0,2
45,28.3,82,971.4,27.36,100,2,0.5,2015,9,15,15,5,1
25,25.6,52,945.7,34.2,0,0,0.0,1996,4,1,23,1,2
8,17.4,51,1012.1,27.36,0,0,0.0,2019,2,1,1,0,3
4,17.0,57,1013.8,18.72,0,0,0.0,2014,1,18,9,2,3
40,32.7,35,954.1,54.0,18,0,0.0,2004,5,2,0,3,2
40,23.1,93,956.0,40.32,73,1,0.0,2006,9,29,3,0,1
25,24.2,65,951.1,31.68,23,0,0.0,2016,11,1,22,5,1
1,27.7,21,1001.4,73.8,66,1,0.0,2014,2,13,16,4,3
42,25.3,82,1011.3,7.92,100,2,1.6,2018,1,10,12,6,3
30,27.0,71,1011.3,37.8,72,1,0.0,2009,12,3,18,4,3
30,29.3,37,1009.4,46.08,78,1,0.0,2005,1,14,14,0,3
45,24.0,66,981.7,43.2,14,0,0.0,2019,3,27,4,6,2
0,33.0,24,975.2,30.24,4,0,0.0,2008,5,11,22,3,2
4,32.3,63,998.0,63.72,99,1,0.0,1998,6,19,21,0,0
25,22.8,92,946.7,51.48,100,1,0.0,2015,8,13,9,4,0
20,26.2,88,992.7,69.48,100,1,0.0,2019,7,26,20,0,0
25,28.5,63,946.7,12.96,29,0,0.0,2015,5,5,18,5,2
16,25.6,75,948.2,69.12,90,1,0.0,2013,8,6,15,5,0
23,29.4,80,986.5,21.96,8,0,0.0,2009,5,14,1,4,2
1,31.1,66,993.9,43.56,73,1,0.0,2017,8,3,17,4,0
32,21.4,42,971.9,22.68,17,0,0.0,2007,3,8,3,4,2
26,27.4,87,1008.3,29.88,12,0,0.0,2001,5,15,23,5,2
9,25.6,85,1005.6,34.56,6,0,0.0,2006,9,28,3,4,1
22,30.9,52,967.3,42.48,100,1,0.0,2006,7,17,17,1,0
20,35.5,41,995.4,79.56,36,0,0.0,2002,6,5,13,6,0
45,27.1,83,974.7,28.08,98,2,2.0,1998,7,4,19,2,0
3,32.0,60,968.8,31.32,29,0,0.0,2017,10,22,13,3,1
36,25.0,63,946.2,28.8,0,0,0.0,2024,10,27,18,3,1
16,14.8,79,955.6,32.4,37,0,0.0,2005,11,13,1,3,1
9,29.2,42,1011.0,39.6,0,0,0.0,2015,2,21,13,2,3
39,22.2,47,950.0,48.96,11,0,0.0,2002,1,3,21,4,3
19,12.0,59,988.2,32.4,0,0,0.0,2022,12,9,6,0,3
46,27.8,59,926.6,21.24,46,0,0.0,2008,5,7,10,6,2
37,31.2,45,991.2,54.72,0,0,0.0,2012,5,17,20,4,2
